Case ID,Activity,Start Timestamp,creditscore,net_promotor_score,rate_charged,duration,Resource,outcome,stopcode,Activity_verb,Activity_Dec,Activity_comb,Activity_code
567,Check Insurance History,2014/03/10 00:36:00.833,880.0,-1.0,-1.0,91320.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
567,Send Notification,2014/03/11 04:57:00.833,-1.0,-1.0,21.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
567,Receive Questionnaire,2014/03/19 21:55:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
567,Archive,2014/03/19 22:57:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
568,Registration,2014/04/11 14:43:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
568,Basic Check,2014/04/11 15:03:00.833,-1.0,-1.0,-1.0,120.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
568,Initiate Low Application Check,2014/04/11 17:05:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
568,Check Insurance History,2014/04/12 08:35:00.833,208.0,-1.0,-1.0,101760.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
568,Check Medical History,2014/04/12 10:01:00.833,-1.0,-1.0,-1.0,91980.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
568,Send Notification,2014/04/13 18:03:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
568,Archive,2014/04/13 20:13:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
569,Registration,2014/12/03 13:04:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
569,Basic Check,2014/12/03 13:15:00.833,-1.0,-1.0,-1.0,120.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
569,Initiate Low Application Check,2014/12/03 15:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
569,Check Insurance History,2014/12/04 02:40:00.833,652.0,-1.0,-1.0,41160.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
569,Check Medical History,2014/12/05 20:00:00.833,-1.0,-1.0,-1.0,88980.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
569,Send Notification,2014/12/06 23:32:00.833,-1.0,-1.0,107.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
569,Receive Questionnaire,2014/12/18 02:52:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
569,Archive,2014/12/18 04:02:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
570,Registration,2014/05/10 13:26:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
570,Basic Check,2014/05/10 13:28:00.833,-1.0,-1.0,-1.0,180.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
570,Initiate Low Application Check,2014/05/10 15:31:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
570,Check Medical History,2014/05/11 04:18:00.833,-1.0,-1.0,-1.0,51420.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
570,Check Insurance History,2014/05/11 06:04:00.833,499.0,-1.0,-1.0,78120.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
570,Send Notification,2014/05/12 06:46:00.833,-1.0,-1.0,130.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
570,Receive Questionnaire,2014/05/21 17:13:00.833,-1.0,9.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
570,Archive,2014/05/21 17:32:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
571,Registration,2014/04/14 01:52:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
571,Basic Check,2014/04/14 01:52:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
571,Initiate Low Application Check,2014/04/14 04:54:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
571,Check Medical History,2014/04/14 13:58:00.833,-1.0,-1.0,-1.0,102300.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
571,Check Insurance History,2014/04/14 23:39:00.833,550.0,-1.0,-1.0,55440.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
571,Send Notification,2014/04/15 20:54:00.833,-1.0,-1.0,157.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
571,Receive Questionnaire,2014/04/19 02:12:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
571,Archive,2014/04/19 03:13:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
572,Registration,2014/10/05 20:23:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
572,Basic Check,2014/10/05 20:33:00.833,-1.0,-1.0,-1.0,180.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
572,Initiate High Application Check,2014/10/06 00:36:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
572,Check Medical History,2014/10/06 03:54:00.833,-1.0,-1.0,-1.0,39000.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
572,Check Insurance History,2014/10/06 05:59:00.833,184.0,-1.0,-1.0,59040.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
572,Check Hospital Records,2014/10/07 11:50:00.833,-1.0,-1.0,-1.0,392700.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
572,Send Notification,2014/10/12 05:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
572,Archive,2014/10/12 07:02:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
573,Registration,2014/02/24 19:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
573,Basic Check,2014/02/24 19:27:00.833,-1.0,-1.0,-1.0,120.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
573,Initiate High Application Check,2014/02/24 22:29:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
573,Check Medical History,2014/02/25 06:17:00.833,-1.0,-1.0,-1.0,94380.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
573,Check Insurance History,2014/02/25 18:03:00.833,394.0,-1.0,-1.0,93660.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
573,Check Hospital Records,2014/02/25 19:17:00.833,-1.0,-1.0,-1.0,473220.0,Bob,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Bob,check_hospital
573,Send Notification,2014/03/03 11:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
573,Archive,2014/03/03 13:01:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
574,Registration,2014/01/12 00:01:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
574,Basic Check,2014/01/12 00:15:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
574,Initiate Low Application Check,2014/01/12 04:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
574,Check Insurance History,2014/01/12 15:12:00.833,724.0,-1.0,-1.0,75840.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
574,Check Medical History,2014/01/12 19:30:00.833,-1.0,-1.0,-1.0,59940.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
574,Send Notification,2014/01/13 15:00:00.833,-1.0,-1.0,30.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
574,Archive,2014/02/12 15:55:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
575,Registration,2014/05/13 13:13:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
575,Basic Check,2014/05/13 13:17:00.833,-1.0,-1.0,-1.0,120.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
575,Initiate Low Application Check,2014/05/13 16:19:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
575,Check Medical History,2014/05/14 05:47:00.833,-1.0,-1.0,-1.0,104100.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
575,Check Insurance History,2014/05/14 10:29:00.833,476.0,-1.0,-1.0,73560.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
575,Send Notification,2014/05/15 14:08:00.833,-1.0,-1.0,69.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
575,Receive Questionnaire,2014/05/28 11:17:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
575,Archive,2014/05/28 12:49:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
576,Registration,2014/03/12 12:25:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
576,Basic Check,2014/03/12 12:30:00.833,-1.0,-1.0,-1.0,60.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
576,Initiate High Application Check,2014/03/12 16:31:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
576,Check Insurance History,2014/03/12 20:52:00.833,895.0,-1.0,-1.0,56460.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
576,Check Medical History,2014/03/13 10:23:00.833,-1.0,-1.0,-1.0,105480.0,Bob,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Bob,check_medical
576,Send Notification,2014/03/14 19:03:00.833,-1.0,-1.0,59.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
576,Receive Questionnaire,2014/03/23 17:02:00.833,-1.0,6.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
576,Archive,2014/03/23 18:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
577,Registration,2014/06/18 11:19:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
577,Basic Check,2014/06/18 11:27:00.833,-1.0,-1.0,-1.0,240.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
577,Send Notification,2014/06/18 13:32:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
577,Archive,2014/06/18 16:35:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
578,Registration,2014/06/27 08:45:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
578,Basic Check,2014/06/27 08:53:00.833,-1.0,-1.0,-1.0,0.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
578,Send Notification,2014/06/27 10:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
578,Archive,2014/06/27 13:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
579,Registration,2014/11/17 13:51:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
579,Initiate Low Application Check,2014/11/17 15:51:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
579,Check Insurance History,2014/11/17 20:58:00.833,104.0,-1.0,-1.0,65340.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
579,Check Medical History,2014/11/18 09:28:00.833,-1.0,-1.0,-1.0,76440.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
579,Send Notification,2014/11/19 10:13:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
579,Archive,2014/11/19 12:26:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
580,Registration,2014/02/05 07:00:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
580,Basic Check,2014/02/05 07:06:00.833,-1.0,-1.0,-1.0,120.0,Pete,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Pete,check_basic
580,Initiate Low Application Check,2014/02/05 09:08:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
580,Check Insurance History,2014/02/06 04:26:00.833,445.0,-1.0,-1.0,109200.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
580,Send Notification,2014/02/07 15:40:00.833,-1.0,-1.0,36.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
580,Receive Questionnaire,2014/02/23 11:28:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
580,Archive,2014/02/23 12:21:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
581,Registration,2014/02/21 13:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
581,Initiate Low Application Check,2014/02/21 15:15:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
581,Check Insurance History,2014/02/22 05:18:00.833,819.0,-1.0,-1.0,56760.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
581,Check Medical History,2014/02/23 10:17:00.833,-1.0,-1.0,-1.0,97500.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
581,Send Notification,2014/02/24 16:55:00.833,-1.0,-1.0,7.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
581,Archive,2014/03/26 17:35:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
582,Registration,2014/12/25 12:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
582,Basic Check,2014/12/25 12:47:00.833,-1.0,-1.0,-1.0,240.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
582,Initiate Low Application Check,2014/12/25 14:51:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
582,Check Insurance History,2014/12/26 00:15:00.833,58.0,-1.0,-1.0,99420.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
582,Send Notification,2014/12/27 07:57:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
582,Archive,2014/12/27 09:56:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
583,Registration,2014/04/02 01:39:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
583,Basic Check,2014/04/02 01:45:00.833,-1.0,-1.0,-1.0,120.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
583,Send Notification,2014/04/02 03:40:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
583,Archive,2014/04/02 05:45:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
584,Registration,2014/01/28 23:13:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
584,Basic Check,2014/01/28 23:23:00.833,-1.0,-1.0,-1.0,60.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
584,Initiate Low Application Check,2014/01/29 02:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
584,Check Medical History,2014/01/29 13:19:00.833,-1.0,-1.0,-1.0,101820.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
584,Check Insurance History,2014/01/29 17:41:00.833,115.0,-1.0,-1.0,136500.0,Jenny,<NO_DESC>,none,check,insurance,check_insurance_Jenny_none,check_insurance
584,Send Notification,2014/01/31 11:40:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
584,Archive,2014/01/31 13:33:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
585,Registration,2014/05/13 20:48:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
585,Basic Check,2014/05/13 21:00:00.833,-1.0,-1.0,-1.0,60.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
585,Initiate High Application Check,2014/05/14 01:01:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,high,check_high_SYSTEM,check_high
585,Check Insurance History,2014/05/14 15:20:00.833,866.0,-1.0,-1.0,68400.0,Sarah,<NO_DESC>,none,check,insurance,check_insurance_Sarah_none,check_insurance
585,Check Hospital Records,2014/05/14 17:11:00.833,-1.0,-1.0,-1.0,480900.0,Anne,<NO_DESC>,<NO_DESC>,check,hospital,check_hospital_Anne,check_hospital
585,Check Medical History,2014/05/14 19:30:00.833,-1.0,-1.0,-1.0,83640.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
585,Send Notification,2014/05/20 09:41:00.833,-1.0,-1.0,40.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
585,Receive Questionnaire,2014/05/23 01:02:00.833,-1.0,2.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
585,Archive,2014/05/23 01:46:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
586,Registration,2014/03/11 00:55:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
586,Basic Check,2014/03/11 01:11:00.833,-1.0,-1.0,-1.0,180.0,Bart,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Bart,check_basic
586,Send Notification,2014/03/11 04:24:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
586,Archive,2014/03/11 06:13:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
587,Registration,2014/07/14 20:01:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
587,Basic Check,2014/07/14 20:05:00.833,-1.0,-1.0,-1.0,60.0,Jenny,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Jenny,check_basic
587,Initiate Low Application Check,2014/07/14 23:06:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
587,Check Medical History,2014/07/15 15:25:00.833,-1.0,-1.0,-1.0,59700.0,Anne,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Anne,check_medical
587,Check Insurance History,2014/07/15 15:30:00.833,294.0,-1.0,-1.0,60780.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
587,Send Notification,2014/07/16 12:22:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
587,Archive,2014/07/16 13:42:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
588,Registration,2014/01/19 16:31:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
588,Basic Check,2014/01/19 16:46:00.833,-1.0,-1.0,-1.0,180.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
588,Initiate Low Application Check,2014/01/19 20:49:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
588,Check Insurance History,2014/01/19 23:10:00.833,471.0,-1.0,-1.0,155700.0,Mike,<NO_DESC>,none,check,insurance,check_insurance_Mike_none,check_insurance
588,Check Medical History,2014/01/20 00:53:00.833,-1.0,-1.0,-1.0,74700.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
588,Send Notification,2014/01/21 22:35:00.833,-1.0,-1.0,8.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
588,Receive Questionnaire,2014/02/09 07:18:00.833,-1.0,7.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
588,Archive,2014/02/09 08:16:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
589,Registration,2014/10/30 17:48:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
589,Basic Check,2014/10/30 17:56:00.833,-1.0,-1.0,-1.0,180.0,Sarah,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Sarah,check_basic
589,Initiate Low Application Check,2014/10/30 19:59:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,check,low,check_low_SYSTEM,check_low
589,Check Insurance History,2014/10/31 02:43:00.833,889.0,-1.0,-1.0,66120.0,Marc,<NO_DESC>,none,check,insurance,check_insurance_Marc_none,check_insurance
589,Check Medical History,2014/10/31 19:10:00.833,-1.0,-1.0,-1.0,74760.0,Tom,<NO_DESC>,<NO_DESC>,check,medical,check_medical_Tom,check_medical
589,Send Notification,2014/11/01 19:39:00.833,-1.0,-1.0,7.0,0.0,SYSTEM,accept,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_accept,note
589,Receive Questionnaire,2014/11/09 09:11:00.833,-1.0,8.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,question,<NO_DESC>,question_SYSTEM,question
589,Archive,2014/11/09 10:31:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
590,Registration,2014/03/30 13:17:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
590,Basic Check,2014/03/30 13:28:00.833,-1.0,-1.0,-1.0,180.0,Mike,<NO_DESC>,<NO_DESC>,check,basic,check_basic_Mike,check_basic
590,Send Notification,2014/03/30 16:34:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,reject,<NO_DESC>,note,<NO_DESC>,note_SYSTEM_reject,note
590,Archive,2014/03/30 18:47:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,archive,<NO_DESC>,archive_SYSTEM,archive
591,Registration,2014/05/21 10:45:00.833,-1.0,-1.0,-1.0,0.0,SYSTEM,<NO_DESC>,<NO_DESC>,register,<NO_DESC>,register_SYSTEM,register
