concept:name,case:concept:name,case:AMOUNT_REQ,StartTime,StartRes,CompleteTime,CompleteRes,Duration,activity_pre,activity,activity_verb,activity_dec,pre_activity,rank_result,result,TimeDiff
O_SENT_BACK,182626,5000,2011-11-15 13:33:15,11259,2011-11-15 13:33:15,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,613903.0
O_ACCEPTED,182626,5000,2011-11-16 15:19:03,10138,2011-11-16 15:19:03,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,92748.0
O_SELECTED,182668,37500,2011-11-07 14:35:59,11203,2011-11-07 14:35:59,11203,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182668,37500,2011-11-07 14:36:00,11203,2011-11-07 14:36:00,11203,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182668,37500,2011-11-07 14:36:00,11203,2011-11-07 14:36:00,11203,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182668,37500,2011-11-23 10:42:51,10899,2011-11-23 10:42:51,10899,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1368411.0
O_ACCEPTED,182668,37500,2011-11-25 12:34:25,10138,2011-11-25 12:34:25,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,179494.0
O_SELECTED,182680,25000,2011-11-07 18:11:07,10881,2011-11-07 18:11:07,10881,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182680,25000,2011-11-07 18:11:09,10881,2011-11-07 18:11:09,10881,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,182680,25000,2011-11-07 18:11:09,10881,2011-11-07 18:11:09,10881,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,182680,25000,2011-11-14 12:13:53,11259,2011-11-14 12:13:53,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,583364.0
O_ACCEPTED,182680,25000,2011-11-16 14:29:28,10809,2011-11-16 14:29:28,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,180935.0
O_SELECTED,182689,26000,2011-11-07 15:03:42,11202,2011-11-07 15:03:42,11202,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182689,26000,2011-11-07 15:03:43,11202,2011-11-07 15:03:43,11202,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182689,26000,2011-11-07 15:03:43,11202,2011-11-07 15:03:43,11202,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,182689,26000,2011-11-12 11:15:56,10912,2011-11-12 11:15:56,10912,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,418333.0
O_SELECTED,182689,26000,2011-11-12 11:15:56,10912,2011-11-12 11:15:56,10912,0.0,o,select,select,<NO_DESC>,o_select,2,accept,418333.0
O_CREATED,182689,26000,2011-11-12 11:15:57,10912,2011-11-12 11:15:57,10912,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182689,26000,2011-11-12 11:15:57,10912,2011-11-12 11:15:57,10912,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182689,26000,2011-11-17 11:40:27,11049,2011-11-17 11:40:27,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,433470.0
O_ACCEPTED,182689,26000,2011-11-17 14:21:56,10972,2011-11-17 14:21:56,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,9689.0
O_SELECTED,182723,18000,2011-11-07 18:44:45,11169,2011-11-07 18:44:45,11169,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182723,18000,2011-11-07 18:44:46,11169,2011-11-07 18:44:46,11169,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182723,18000,2011-11-07 18:44:46,11169,2011-11-07 18:44:46,11169,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,182723,18000,2011-11-18 10:18:09,11120,2011-11-18 10:18:09,11120,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,920003.0
O_SELECTED,182723,18000,2011-11-18 10:18:09,11120,2011-11-18 10:18:09,11120,0.0,o,select,select,<NO_DESC>,o_select,2,accept,920003.0
O_CREATED,182723,18000,2011-11-18 10:18:10,11120,2011-11-18 10:18:10,11120,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182723,18000,2011-11-18 10:18:10,11120,2011-11-18 10:18:10,11120,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182723,18000,2011-11-23 11:12:39,11259,2011-11-23 11:12:39,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,435269.0
O_ACCEPTED,182723,18000,2011-11-25 16:01:09,10138,2011-11-25 16:01:09,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,190110.0
O_SELECTED,182726,16500,2011-11-09 10:42:38,10861,2011-11-09 10:42:38,10861,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182726,16500,2011-11-09 10:42:40,10861,2011-11-09 10:42:40,10861,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,182726,16500,2011-11-09 10:42:40,10861,2011-11-09 10:42:40,10861,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_CANCELLED,182726,16500,2011-11-09 10:44:22,10861,2011-11-09 10:44:22,10861,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,102.0
O_SELECTED,182726,16500,2011-11-09 10:44:22,10861,2011-11-09 10:44:22,10861,0.0,o,select,select,<NO_DESC>,o_select,2,accept,102.0
O_CREATED,182726,16500,2011-11-09 10:44:23,10861,2011-11-09 10:44:23,10861,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182726,16500,2011-11-09 10:44:23,10861,2011-11-09 10:44:23,10861,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182726,16500,2011-11-25 12:22:38,10789,2011-11-25 12:22:38,10789,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1388295.0
O_CANCELLED,182726,16500,2011-12-05 09:14:28,10138,2011-12-05 09:14:28,10138,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,852710.0
O_SELECTED,182726,16500,2011-12-05 09:14:28,10138,2011-12-05 09:14:28,10138,0.0,o,select,select,<NO_DESC>,o_select,2,accept,852710.0
O_CREATED,182726,16500,2011-12-05 09:14:30,10138,2011-12-05 09:14:30,10138,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,182726,16500,2011-12-05 09:14:30,10138,2011-12-05 09:14:30,10138,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_ACCEPTED,182726,16500,2011-12-05 09:15:53,10138,2011-12-05 09:15:53,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,83.0
O_SELECTED,182735,30000,2011-11-07 18:04:12,11181,2011-11-07 18:04:12,11181,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182735,30000,2011-11-07 18:04:13,11181,2011-11-07 18:04:13,11181,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182735,30000,2011-11-07 18:04:13,11181,2011-11-07 18:04:13,11181,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182735,30000,2011-11-23 09:50:43,11259,2011-11-23 09:50:43,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1352790.0
O_ACCEPTED,182735,30000,2011-11-28 12:36:17,10138,2011-11-28 12:36:17,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,441934.0
O_SELECTED,182741,20000,2011-11-07 10:57:26,11009,2011-11-07 10:57:26,11009,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182741,20000,2011-11-07 10:57:27,11009,2011-11-07 10:57:27,11009,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182741,20000,2011-11-07 10:57:28,11009,2011-11-07 10:57:28,11009,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182741,20000,2011-11-14 12:07:35,11049,2011-11-14 12:07:35,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,609007.0
O_ACCEPTED,182741,20000,2011-11-15 17:07:55,10972,2011-11-15 17:07:55,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,104420.0
O_SELECTED,182777,10000,2011-11-07 19:01:28,11181,2011-11-07 19:01:28,11181,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182777,10000,2011-11-07 19:01:29,11181,2011-11-07 19:01:29,11181,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182777,10000,2011-11-07 19:01:29,11181,2011-11-07 19:01:29,11181,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182777,10000,2011-11-11 10:07:36,11049,2011-11-11 10:07:36,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,313567.0
O_ACCEPTED,182777,10000,2011-11-14 12:39:14,10609,2011-11-14 12:39:14,10609,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,268298.0
O_SELECTED,182780,5000,2011-11-07 13:49:24,10629,2011-11-07 13:49:24,10629,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182780,5000,2011-11-07 13:49:25,10629,2011-11-07 13:49:25,10629,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182780,5000,2011-11-07 13:49:25,10629,2011-11-07 13:49:25,10629,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182780,5000,2011-11-07 13:50:07,10629,2011-11-07 13:50:07,10629,0.0,o,return,return,<NO_DESC>,o_return,2,accept,42.0
O_ACCEPTED,182780,5000,2011-11-07 13:55:06,10629,2011-11-07 13:55:06,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,299.0
O_SELECTED,182789,15000,2011-11-07 19:41:26,11119,2011-11-07 19:41:26,11119,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182789,15000,2011-11-07 19:41:27,11119,2011-11-07 19:41:27,11119,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182789,15000,2011-11-07 19:41:27,11119,2011-11-07 19:41:27,11119,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182789,15000,2011-11-22 11:13:39,11049,2011-11-22 11:13:39,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1265532.0
O_ACCEPTED,182789,15000,2011-11-24 15:58:14,10138,2011-11-24 15:58:14,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,189875.0
O_SELECTED,182825,10000,2011-11-07 14:39:47,10982,2011-11-07 14:39:47,10982,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182825,10000,2011-11-07 14:39:48,10982,2011-11-07 14:39:48,10982,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182825,10000,2011-11-07 14:39:48,10982,2011-11-07 14:39:48,10982,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182825,10000,2011-11-11 10:58:02,10789,2011-11-11 10:58:02,10789,0.0,o,return,return,<NO_DESC>,o_return,2,accept,332294.0
O_ACCEPTED,182825,10000,2011-11-16 14:48:21,10138,2011-11-16 14:48:21,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,445819.0
O_SELECTED,182828,13000,2011-11-07 14:44:58,11169,2011-11-07 14:44:58,11169,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182828,13000,2011-11-07 14:44:59,11169,2011-11-07 14:44:59,11169,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182828,13000,2011-11-07 14:44:59,11169,2011-11-07 14:44:59,11169,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,182828,13000,2011-11-22 13:06:30,10861,2011-11-22 13:06:30,10861,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,1290091.0
O_SELECTED,182828,13000,2011-11-22 13:06:30,10861,2011-11-22 13:06:30,10861,0.0,o,select,select,<NO_DESC>,o_select,2,accept,1290091.0
O_CREATED,182828,13000,2011-11-22 13:06:32,10861,2011-11-22 13:06:32,10861,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,182828,13000,2011-11-22 13:06:32,10861,2011-11-22 13:06:32,10861,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_SENT_BACK,182828,13000,2011-12-15 10:49:03,11259,2011-12-15 10:49:03,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1978951.0
O_ACCEPTED,182828,13000,2012-01-02 14:32:13,10972,2012-01-02 14:32:13,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,1568590.0
O_SELECTED,182834,10000,2011-11-07 15:51:35,11002,2011-11-07 15:51:35,11002,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182834,10000,2011-11-07 15:51:36,11002,2011-11-07 15:51:36,11002,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182834,10000,2011-11-07 15:51:36,11002,2011-11-07 15:51:36,11002,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,182834,10000,2011-11-14 12:26:32,10932,2011-11-14 12:26:32,10932,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,592496.0
O_SELECTED,182834,10000,2011-11-14 12:26:32,10932,2011-11-14 12:26:32,10932,0.0,o,select,select,<NO_DESC>,o_select,2,accept,592496.0
O_CREATED,182834,10000,2011-11-14 12:26:33,10932,2011-11-14 12:26:33,10932,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182834,10000,2011-11-14 12:26:33,10932,2011-11-14 12:26:33,10932,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182834,10000,2011-11-22 10:58:07,11049,2011-11-22 10:58:07,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,685894.0
O_ACCEPTED,182834,10000,2011-11-24 11:56:04,10629,2011-11-24 11:56:04,10629,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,176277.0
O_SELECTED,182879,5500,2011-11-08 14:18:28,10859,2011-11-08 14:18:28,10859,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182879,5500,2011-11-08 14:18:29,10859,2011-11-08 14:18:29,10859,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182879,5500,2011-11-08 14:18:29,10859,2011-11-08 14:18:29,10859,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182879,5500,2011-11-17 12:04:37,11029,2011-11-17 12:04:37,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,769568.0
O_ACCEPTED,182879,5500,2011-11-21 12:50:58,10809,2011-11-21 12:50:58,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,348381.0
O_SELECTED,182894,15000,2011-11-07 18:08:09,11122,2011-11-07 18:08:09,11122,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182894,15000,2011-11-07 18:08:10,11122,2011-11-07 18:08:10,11122,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182894,15000,2011-11-07 18:08:10,11122,2011-11-07 18:08:10,11122,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,182894,15000,2011-11-08 19:32:07,10982,2011-11-08 19:32:07,10982,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,91437.0
O_SELECTED,182894,15000,2011-11-08 19:32:07,10982,2011-11-08 19:32:07,10982,0.0,o,select,select,<NO_DESC>,o_select,2,accept,91437.0
O_CREATED,182894,15000,2011-11-08 19:32:08,10982,2011-11-08 19:32:08,10982,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182894,15000,2011-11-08 19:32:08,10982,2011-11-08 19:32:08,10982,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182894,15000,2011-11-14 10:16:48,11029,2011-11-14 10:16:48,11029,0.0,o,return,return,<NO_DESC>,o_return,2,accept,485080.0
O_CANCELLED,182894,15000,2011-11-16 10:48:06,10138,2011-11-16 10:48:06,10138,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,174678.0
O_SELECTED,182894,15000,2011-11-16 10:48:06,10138,2011-11-16 10:48:06,10138,0.0,o,select,select,<NO_DESC>,o_select,2,accept,174678.0
O_CREATED,182894,15000,2011-11-16 10:48:07,10138,2011-11-16 10:48:07,10138,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182894,15000,2011-11-16 10:48:07,10138,2011-11-16 10:48:07,10138,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_ACCEPTED,182894,15000,2011-11-16 10:49:27,10138,2011-11-16 10:49:27,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,80.0
O_SELECTED,182897,10000,2011-11-08 11:28:46,11189,2011-11-08 11:28:46,11189,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182897,10000,2011-11-08 11:28:48,11189,2011-11-08 11:28:48,11189,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,182897,10000,2011-11-08 11:28:48,11189,2011-11-08 11:28:48,11189,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_CANCELLED,182897,10000,2011-11-08 11:32:36,11189,2011-11-08 11:32:36,11189,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,228.0
O_SELECTED,182897,10000,2011-11-08 11:32:36,11189,2011-11-08 11:32:36,11189,0.0,o,select,select,<NO_DESC>,o_select,2,accept,228.0
O_CREATED,182897,10000,2011-11-08 11:32:37,11189,2011-11-08 11:32:37,11189,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182897,10000,2011-11-08 11:32:37,11189,2011-11-08 11:32:37,11189,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182897,10000,2011-11-17 11:36:05,11049,2011-11-17 11:36:05,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,777808.0
O_ACCEPTED,182897,10000,2011-11-21 15:42:09,10809,2011-11-21 15:42:09,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,360364.0
O_SELECTED,182903,10000,2011-11-07 18:26:51,10881,2011-11-07 18:26:51,10881,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182903,10000,2011-11-07 18:26:52,10881,2011-11-07 18:26:52,10881,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182903,10000,2011-11-07 18:26:52,10881,2011-11-07 18:26:52,10881,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,182903,10000,2011-11-07 18:27:28,10881,2011-11-07 18:27:28,10881,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,36.0
O_SELECTED,182903,10000,2011-11-07 18:27:28,10881,2011-11-07 18:27:28,10881,0.0,o,select,select,<NO_DESC>,o_select,2,accept,36.0
O_CREATED,182903,10000,2011-11-07 18:27:29,10881,2011-11-07 18:27:29,10881,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182903,10000,2011-11-07 18:27:29,10881,2011-11-07 18:27:29,10881,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182903,10000,2011-11-17 09:34:34,11049,2011-11-17 09:34:34,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,832025.0
O_CANCELLED,182903,10000,2011-11-22 12:30:14,10972,2011-11-22 12:30:14,10972,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,442540.0
O_SELECTED,182903,10000,2011-11-22 12:30:14,10972,2011-11-22 12:30:14,10972,0.0,o,select,select,<NO_DESC>,o_select,2,accept,442540.0
O_CREATED,182903,10000,2011-11-22 12:30:16,10972,2011-11-22 12:30:16,10972,0.0,o,create,create,<NO_DESC>,o_create,3,accept,2.0
O_SENT,182903,10000,2011-11-22 12:30:16,10972,2011-11-22 12:30:16,10972,0.0,o,send,send,<NO_DESC>,o_send,3,accept,2.0
O_ACCEPTED,182903,10000,2011-11-22 12:31:17,10972,2011-11-22 12:31:17,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,61.0
O_SELECTED,182906,7000,2011-11-07 18:38:35,11122,2011-11-07 18:38:35,11122,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182906,7000,2011-11-07 18:38:36,11122,2011-11-07 18:38:36,11122,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182906,7000,2011-11-07 18:38:36,11122,2011-11-07 18:38:36,11122,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182906,7000,2011-11-14 12:15:52,11259,2011-11-14 12:15:52,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,581836.0
O_ACCEPTED,182906,7000,2011-11-15 16:05:47,10972,2011-11-15 16:05:47,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,100195.0
O_SELECTED,182927,10000,2011-11-07 20:31:40,11169,2011-11-07 20:31:40,11169,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182927,10000,2011-11-07 20:31:41,11169,2011-11-07 20:31:41,11169,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182927,10000,2011-11-07 20:31:41,11169,2011-11-07 20:31:41,11169,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_CANCELLED,182927,10000,2011-11-07 20:33:25,11169,2011-11-07 20:33:25,11169,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,104.0
O_SELECTED,182927,10000,2011-11-07 20:33:25,11169,2011-11-07 20:33:25,11169,0.0,o,select,select,<NO_DESC>,o_select,2,accept,104.0
O_CREATED,182927,10000,2011-11-07 20:33:26,11169,2011-11-07 20:33:26,11169,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182927,10000,2011-11-07 20:33:26,11169,2011-11-07 20:33:26,11169,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182927,10000,2011-11-28 09:45:25,11049,2011-11-28 09:45:25,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1775519.0
O_CANCELLED,182927,10000,2011-11-30 11:19:03,10609,2011-11-30 11:19:03,10609,0.0,o,cancel,cancel,<NO_DESC>,o_cancel,1,accept,178418.0
O_SELECTED,182927,10000,2011-11-30 11:19:03,10609,2011-11-30 11:19:03,10609,0.0,o,select,select,<NO_DESC>,o_select,2,accept,178418.0
O_CREATED,182927,10000,2011-11-30 11:19:06,10609,2011-11-30 11:19:06,10609,0.0,o,create,create,<NO_DESC>,o_create,3,accept,3.0
O_SENT,182927,10000,2011-11-30 11:19:06,10609,2011-11-30 11:19:06,10609,0.0,o,send,send,<NO_DESC>,o_send,3,accept,3.0
O_ACCEPTED,182927,10000,2011-11-30 11:20:39,10609,2011-11-30 11:20:39,10609,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,93.0
O_SELECTED,182942,7000,2011-11-07 20:41:18,11119,2011-11-07 20:41:18,11119,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182942,7000,2011-11-07 20:41:19,11119,2011-11-07 20:41:19,11119,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182942,7000,2011-11-07 20:41:19,11119,2011-11-07 20:41:19,11119,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182942,7000,2011-11-22 11:36:10,11049,2011-11-22 11:36:10,11049,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1263291.0
O_ACCEPTED,182942,7000,2011-11-24 12:27:01,10809,2011-11-24 12:27:01,10809,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,175851.0
O_SELECTED,182960,11000,2011-11-08 10:18:14,11189,2011-11-08 10:18:14,11189,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182960,11000,2011-11-08 10:18:15,11189,2011-11-08 10:18:15,11189,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182960,11000,2011-11-08 10:18:15,11189,2011-11-08 10:18:15,11189,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182960,11000,2011-11-14 12:11:21,11259,2011-11-14 12:11:21,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,525186.0
O_ACCEPTED,182960,11000,2011-11-15 12:40:12,10138,2011-11-15 12:40:12,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,88131.0
O_SELECTED,182963,12000,2011-11-08 10:30:42,10859,2011-11-08 10:30:42,10859,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,182963,12000,2011-11-08 10:30:43,10859,2011-11-08 10:30:43,10859,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,182963,12000,2011-11-08 10:30:43,10859,2011-11-08 10:30:43,10859,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,182963,12000,2011-11-22 12:28:49,11259,2011-11-22 12:28:49,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,1216686.0
O_ACCEPTED,182963,12000,2011-11-25 08:32:31,10138,2011-11-25 08:32:31,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,245022.0
O_SELECTED,183005,27000,2011-11-09 19:39:33,11119,2011-11-09 19:39:33,11119,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,183005,27000,2011-11-09 19:39:34,11119,2011-11-09 19:39:34,11119,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,183005,27000,2011-11-09 19:39:34,11119,2011-11-09 19:39:34,11119,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,183005,27000,2011-12-09 10:17:50,11259,2011-12-09 10:17:50,11259,0.0,o,return,return,<NO_DESC>,o_return,2,accept,2558296.0
O_ACCEPTED,183005,27000,2012-01-04 13:55:04,10972,2012-01-04 13:55:04,10972,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,2259434.0
O_SELECTED,183088,29500,2011-11-08 14:02:11,10889,2011-11-08 14:02:11,10889,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
O_CREATED,183088,29500,2011-11-08 14:02:12,10889,2011-11-08 14:02:12,10889,0.0,o,create,create,<NO_DESC>,o_create,3,accept,1.0
O_SENT,183088,29500,2011-11-08 14:02:12,10889,2011-11-08 14:02:12,10889,0.0,o,send,send,<NO_DESC>,o_send,3,accept,1.0
O_SENT_BACK,183088,29500,2011-11-11 11:00:49,10789,2011-11-11 11:00:49,10789,0.0,o,return,return,<NO_DESC>,o_return,2,accept,248317.0
O_ACCEPTED,183088,29500,2011-11-15 12:24:39,10138,2011-11-15 12:24:39,10138,0.0,o,accept,accept,<NO_DESC>,o_accept,1,accept,350630.0
O_SELECTED,183094,5000,2011-11-08 14:48:41,11169,2011-11-08 14:48:41,11169,0.0,o,select,select,<NO_DESC>,o_select,2,accept,0.0
